ID,name,birthYear,deathYear
nm2697921,Franco Bogino,NULL,NULL
nm2697933,Ann McElhinney,NULL,NULL
nm2697966,Ernesto Snajer,NULL,NULL
nm2698250,Alberto Pavón,1975,NULL
nm2698289,Mikhail Zhonin,1974,NULL
nm2698320,Tom McGee,NULL,NULL
nm2698491,Zach Melnick,NULL,NULL
nm2698743,Amy Schloerb,NULL,NULL
nm2698774,Ellen Bailey,NULL,NULL
nm2699004,Jade Alexander,NULL,NULL
nm2699016,Giulia Clark,NULL,NULL
nm2699244,Cathryn Mudon,NULL,NULL
nm2699357,Julian Cheah,NULL,NULL
nm2699875,James Belfer,NULL,NULL
nm2699931,Libby Hakaraia,NULL,NULL
nm2700320,Julia Mingo,NULL,NULL
nm2700380,Peter Diamandis,NULL,NULL
nm2700567,Norlia Ghani,NULL,NULL
nm2700631,Hazal Kaya,1990,NULL
nm2700770,Sean James Sutton,1961,NULL
nm2700955,Gizzi Erskine,1979,NULL
nm2701325,Maeve Jinkings,1976,NULL
nm2701607,Nadine Schwitter,NULL,NULL
nm2701634,Kyle Melnick,NULL,NULL
nm2701644,Ginnine Cocuzza,NULL,NULL
nm2701797,Fatih Enes Ömeroglu,1975,NULL
nm2702296,Yulia Ivanova,NULL,NULL
nm2702434,Lino Guzzella,1957,NULL
nm2703045,Necla Kelek,1957,NULL
nm2703169,Peter Spork,1965,NULL
nm2703176,Kunitaro Ohi,1984,NULL
nm2703375,Michael Armes,NULL,NULL
nm2703573,Xabi Alonso,1981,NULL
nm2703922,Jamie Sterling,NULL,NULL
nm2704306,Jatin Bora,1970,NULL
nm2704316,Alex Duong,1984,NULL
nm2704653,Jim Shreim,NULL,NULL
nm2704984,Jens Bogehegn,NULL,NULL
nm2705175,Imran Garda,NULL,NULL
nm2705197,Pavel Trubiner,1976,NULL
nm2705324,Marc Parees,NULL,NULL
nm2706288,Jess Stainbrook,NULL,NULL
nm2706291,Logan Fry,NULL,NULL
nm2706388,Tara Macken,1990,NULL
nm2707426,Matthew Bell,NULL,NULL
nm2707525,Dmitriy Kurlyandskiy,NULL,NULL
nm2708081,Max Preiss,1982,NULL
nm2708555,Werner Bercht,NULL,NULL
nm2708840,Nick Moreno,1983,NULL
nm2708928,Hilman Hariwijaya,NULL,NULL
nm2709045,Hamilton de Holanda,NULL,NULL
nm2709241,Taylor Billingslea,NULL,NULL
nm2709270,Sylvie Noachovich,NULL,NULL
nm2710942,Andrew Roddewig,NULL,NULL
nm2711072,Aldo Paternostro,NULL,NULL
nm2711111,Spot,NULL,NULL
nm2711163,Lambros Papageorgiou,NULL,NULL
nm2711203,Devery Jacobs,NULL,NULL
nm2711254,Lauren Bastide,NULL,NULL
nm2711306,Koo Nimo,NULL,NULL
nm2711309,Saskia Portway,NULL,NULL
nm2711324,Chris Wilson,NULL,NULL
nm2711766,Ohene Cornelius,1982,NULL
nm2711792,Sergey Kulikov,NULL,NULL
nm2711987,Linda Gail Lewis,NULL,NULL
nm2712326,Roger Groh,NULL,NULL
nm2712506,Julian Wolf,NULL,NULL
nm2712607,Marion Bartoli,1984,NULL
nm2712718,Christian Horner,1973,NULL
nm2712849,Sakaojai Poonsawat,NULL,NULL
nm2712863,Daniel Yam,NULL,NULL
nm2713017,Helmut Vavra,1966,2022
nm2713237,Aaron Krygier,NULL,NULL
nm2713390,Bruce Blankenfeld,NULL,NULL
nm2713667,Rajesh Deshpande,NULL,NULL
nm2713839,Annette Caton,NULL,NULL
nm2714192,Adam Christopher Seward,1982,NULL
nm2714259,James Pierre,NULL,NULL
nm2714478,Hermann-Josef Tenhagen,1963,NULL
nm2714559,Matthew Simon,NULL,NULL
nm2714578,Rebecca Soler,NULL,NULL
nm2714621,Valeriy Ibragimov,NULL,NULL
nm2714999,Sophie Jo Wasson,NULL,NULL
nm2715116,Michael Paul Jones,NULL,NULL
nm2715287,Alisa Khmelnitskaya,NULL,NULL
nm2715305,Murari Kumar,NULL,NULL
nm2715471,Albrecht Mayer,1965,NULL
nm2715859,António Raminhos,NULL,NULL
nm2716044,Nebojsa Vukobradovic,NULL,NULL
nm2716540,Atul Kochhar,NULL,NULL
nm2716793,Kevin Pacini,NULL,NULL
nm2716936,Bunga Citra Lestari,1983,NULL
nm2717078,Ellie Harrison,1977,NULL
nm2717104,Raul Vizzi,NULL,NULL
nm2717314,Tucky Williams,NULL,NULL
nm2717883,Amanda Murray,NULL,NULL
nm2717934,Cem Adiyaman,1981,NULL
nm2718346,Borzou Arjmand,NULL,NULL
nm2718486,Manfred Lütz,1954,NULL
nm2718497,Antonio Rodrigo Nogueira,1976,NULL
nm2718829,Timothy Powell,NULL,NULL
nm2718834,Abhijeet Chavan,NULL,NULL
nm2718842,Walker Whited,NULL,NULL
nm2719462,Fátima Campos Ferreira,1958,NULL
nm2719811,Cristina Kahlo,NULL,NULL
nm2719893,Marni Rothman,NULL,NULL
nm2719895,Wouter Hamel,1977,NULL
nm2720082,Morgan Lee,NULL,NULL
nm2720109,Lei Su,NULL,NULL
nm2720703,Cheri Dennis,NULL,NULL
nm2720847,Ileana Toma,NULL,NULL
nm2720982,Bobby Bones,1980,NULL
nm2721209,Jordan Van Vranken,NULL,NULL
nm2721434,Steph Barkley,NULL,NULL
nm2722418,Scott Handcock,NULL,NULL
nm2723061,Faisal Mahadik,NULL,NULL
nm2723210,Stefan Chin,NULL,NULL
nm2723355,Tobias Jall,NULL,NULL
nm2723374,Dieter Riepenhausen,NULL,NULL
nm2723466,Sergey Gubanov,1977,NULL
nm2723497,Carlos Rincones,NULL,NULL
nm2724710,Stuart Miller,NULL,NULL
nm2724832,Anssi Autio,NULL,NULL
nm2724839,Guy Clemens,NULL,NULL
nm2725257,Pattarasaya Kreuasuwansri,NULL,NULL
nm2725305,Susanne Dietz,NULL,NULL
nm2725426,Julia Grandi,1987,NULL
nm2725452,Thijmen Doornik,NULL,NULL
nm2725456,Benjamin Wolf,NULL,NULL
nm2725491,Marie-Reine Hassen,NULL,NULL
nm2725827,Terrance Stewart,NULL,NULL
nm2726089,Fiaz Servia,NULL,NULL
nm2726382,Sherryl Despres,NULL,NULL
nm2726789,Zac Mattoon O'Brien,NULL,NULL
nm2726850,Alessandro Borrelli,NULL,NULL
nm2727360,Saksham Kulkarni,NULL,NULL
nm2727540,Kimber King,NULL,NULL
nm2727964,Frank Schumacher,NULL,NULL
nm2727996,Irene Christ,NULL,NULL
nm2728054,Olly Alexander,1990,NULL
nm2728165,Jessie Cave,1987,NULL
nm2728198,Ronnie Christopher Doyle,1985,NULL
nm2728221,Alexandre Berman,NULL,NULL
nm2728344,Larron Rome Julian,NULL,NULL
nm2728484,Brittany Taylor Visser,NULL,NULL
nm2728602,Milton Lopez,NULL,NULL
nm2728757,Stephen Rider,NULL,NULL
nm2728784,Pamela Welch,NULL,NULL
nm2729564,Jose Luis Romano,NULL,NULL
nm2729949,Steven Santos,1973,NULL
nm2730580,Sam Reid,1987,NULL
nm2730724,Ashley Nicole Black,NULL,NULL
nm2730731,Spencer Ramsay,NULL,NULL
nm2731208,Pammy Salmon,NULL,NULL
nm2731342,Jimmy Cornell,NULL,NULL
nm2731649,Phoebe Greene,NULL,NULL
nm2731877,José Andrés,1969,NULL
nm2732017,Katie Piper,1983,NULL
nm2732094,Hernán Drago,NULL,NULL
nm2732149,Jeff Kinney,NULL,NULL
nm2732163,Aaron Jaeger,1988,NULL
nm2732182,Funda Vanroy,1977,NULL
nm2732300,Mark Stablein,NULL,NULL
nm2732619,Madhura Naik,1987,NULL
nm2732632,Nicole Moreno,1987,NULL
nm2732635,Tomasz Drozdowicz,1963,NULL
nm2733009,Erin Sullivan,NULL,NULL
nm2733198,Michelle Collins,NULL,NULL
nm2733226,Kasperi Laine,NULL,NULL
nm2734149,Julin,1983,NULL
nm2734329,Nao Minamisawa,1990,NULL
nm2734654,Jonas Projer,1981,NULL
nm2734727,Alberto Basaluzzo,NULL,NULL
nm2734936,Mathilde Maraninchi,NULL,NULL
nm2735164,Aina Ivern,NULL,NULL
nm2735441,Kent Harkey,1988,NULL
nm2735803,Saurabh Varma,NULL,NULL
nm2735818,Teho Majamäki,NULL,NULL
nm2736066,Artyom Grigorev,NULL,NULL
nm2736244,Katarzyna Litwin,NULL,NULL
nm2736346,Beata Hyczko,NULL,NULL
nm2737554,Christopher P. Vlk,NULL,NULL
nm2737943,Antonin Poirée,NULL,NULL
nm2738000,Inessa Soboleva,NULL,NULL
nm2738089,Jürg Marquard,NULL,NULL
nm2738502,Georgia Wilkinson-Derums,NULL,NULL
nm2738783,Martina Vrbová,1971,NULL
nm2739185,Tanya Marie Vlach,NULL,NULL
nm2739196,William Japhet,NULL,NULL
nm2739420,Aris Fioretos,1960,NULL
nm2739533,Cullen Bunn,NULL,NULL
nm2739541,Dan Slott,1967,NULL
nm2739807,Abhishek Rawat,NULL,NULL
nm2740088,Lukas Knowles,NULL,NULL
nm2740174,Bernie Stern,NULL,NULL
nm2740362,Jessica Manuel,NULL,NULL
nm2740462,Amber Frank,1998,NULL
nm2740644,Luke Temple,1987,NULL
nm2740975,Edmond Hawkins,NULL,NULL
nm2741154,Owen Wright,1990,NULL
nm2741367,Guadalupe Rivera Marín,NULL,NULL
nm2741652,Boima Freeman,NULL,NULL
nm2741808,Brett Tomberlin,1980,NULL
nm2741870,Pierre Monjanel,NULL,NULL
nm2742981,Elina Pähklimägi,1983,NULL
nm2743406,Ryan Serhant,1984,NULL
nm2743770,Brandon Potter,1982,NULL
nm2744506,Mike Luciano,NULL,NULL
nm2744521,Archit D Rastogi,NULL,NULL
nm2744735,Amy Macdonald,1987,NULL
nm2744903,Patrik Simpson,NULL,NULL
nm2744942,Matthew Jay France,NULL,NULL
nm2744985,Kristina Rose,1984,NULL
nm2745204,Lee Peterkin,NULL,NULL
nm2745633,Todd Morse,NULL,NULL
nm2746286,David J. Stern,NULL,NULL
nm2746310,Kerem Can,NULL,NULL
nm2746712,Christopher Whenham,NULL,NULL
nm2746832,Giorgos Babiniotis,NULL,NULL
nm2747545,Hronis Pehlivanidis,NULL,NULL
nm2747771,Jo Pratta,NULL,NULL
nm2747889,Nikolai Basarich,NULL,NULL
nm2747981,Eric Geiselman,NULL,NULL
nm2748122,Annie Mac,1978,NULL
nm2748269,Said Kakese Dibinga Chota,NULL,NULL
nm2748359,Willem Baptist,NULL,NULL
nm2748525,Athina Kambakoglou,NULL,NULL
nm2748615,Daniel Hadebe,NULL,NULL
nm2749064,Robert Berens,NULL,NULL
nm2749225,Paul Shoulberg,NULL,NULL
nm2749250,Deniz Kolos,1979,NULL
nm2749296,Dieter Hecking,1964,NULL
nm2749410,Erik Ippel,NULL,NULL
nm2749463,Giorgos Botsos,NULL,NULL
nm2749510,Myron Tookes,NULL,NULL
nm2750372,Michael Croner,1985,NULL
nm2750772,Blue Angel,1988,NULL
nm2750936,William Cifuentes,NULL,NULL
nm2751035,Tony Panici,NULL,NULL
nm2752050,Yoshino Nanjô,1984,NULL
nm2752237,Claudia Santiago,NULL,NULL
nm2752352,Hans-Jochen Jaschke,1941,NULL
nm2752409,Tilemahos Koemtzopoulos,NULL,NULL
nm2752422,Ambrus Tövisházi,1976,NULL
nm2752813,Monique Moses,NULL,NULL
nm2752823,Ben McDaniel,NULL,NULL
nm2752915,Jeff Delaney,NULL,NULL
nm2753071,Lisa Steen,NULL,NULL
nm2753184,Steven Briggs,NULL,NULL
nm2753298,Joel Parkinson,1981,NULL
nm2753336,Jessie Key,NULL,NULL
nm2753439,Zach Lyons,NULL,NULL
nm2753695,Jess Dunlap,NULL,NULL
nm2753704,Aroha Hafez,NULL,NULL
nm2754446,Eye Haidara,1983,NULL
nm2754659,Stathis Panagiotopoulos,NULL,NULL
nm2754882,Matthew Fone,NULL,NULL
nm2754945,Blandine Stintzy,NULL,NULL
nm2755754,Sudip Mukherjee,1976,NULL
nm2756056,Sreelekha Mitra,1975,NULL
nm2756108,David Sidorov,NULL,NULL
nm2756114,Hannah Cheesman,1984,NULL
nm2756161,Christian Szczesniak,NULL,NULL
nm2756336,Rejean Gagnon,NULL,NULL
nm2756605,Christian Meckel,NULL,NULL
nm2756787,Yumiko Hashizume,NULL,NULL
nm2756931,Ronald Rist,NULL,NULL
nm2757437,Pol Atteu,1965,NULL
nm2757631,Neal Dhand,NULL,NULL
nm2757752,Jonathan Rippon,NULL,NULL
nm2758048,Nicolas Filali,NULL,NULL
nm2758396,Monica Daniel,NULL,NULL
nm2758840,Matthew Clyde,NULL,NULL
nm2758965,Nathan Shields,1979,NULL
nm2758967,Dan Villegas,NULL,NULL
nm2759103,Orlando Gonzalez,NULL,NULL
nm2759235,Mike Scarlett,1956,2022
nm2759253,Walter Peter,NULL,NULL
nm2759264,Corbitt Howard,NULL,NULL
nm2759274,Eric Enright,NULL,NULL
nm2759584,Alain Badiou,NULL,NULL
nm2759954,Inés Aldea,1991,NULL
nm2760177,Ellee Pai Hong,NULL,NULL
nm2760504,Aki Toyosaki,1986,NULL
nm2760534,Belén Pouchan,NULL,NULL
nm2760589,Andri Theodotou,NULL,NULL
nm2760629,Mark Holmberg,NULL,NULL
nm2761484,Artem Zuev,NULL,NULL
nm2761762,Hristos Liakopoulos,NULL,NULL
nm2761926,Laura Briand,NULL,NULL
nm2761931,Gunhild Oddsen,NULL,NULL
nm2761971,Steven Ioakim,NULL,NULL
nm2762027,Tyger Drew-Honey,1996,NULL
nm2762552,Jef Neve,NULL,NULL
nm2762605,Virgile Guihard,NULL,NULL
nm2762619,Torrey Rogers,NULL,NULL
nm2762687,Pablo Borghi,NULL,NULL
nm2762775,Kostas Blougouras,NULL,NULL
nm2763109,Aimee Baruah,NULL,NULL
nm2763167,Abner Benaim,NULL,NULL
nm2763322,Hannah Sotelo,NULL,NULL
nm2763373,Maggie Flecknoe,1983,NULL
nm2763383,Vincent Van Moere,NULL,NULL
nm2763418,Will Luera,NULL,NULL
nm2763514,Malina Germanova,NULL,NULL
nm2763698,Haviland Stillwell,NULL,NULL
nm2763922,Jon Richardson,1982,NULL
nm2764137,Yin-Shang Liu,1937,2022
nm2764334,Nikos Papanastasiou,NULL,NULL
nm2764505,Michael Zernow,1987,NULL
nm2765193,Kate Gosselin,1975,NULL
nm2765391,JP Karliak,NULL,NULL
nm2765472,Bryce Hitchcock,1997,NULL
nm2766183,Bruno Lopes,NULL,NULL
nm2766218,Julie Anne Prescott,1983,NULL
nm2766265,Rasmus Olsen,NULL,NULL
nm2766810,Sam Carson,NULL,NULL
nm2766834,Ricardo Silva,NULL,NULL
nm2767388,Darlene Sellers,NULL,NULL
nm2767472,Corey Lipscomb,NULL,NULL
nm2767582,Takuya Terada,NULL,NULL
nm2767820,Susan Tackenberg,NULL,NULL
nm2767924,Georg Häsler,NULL,NULL
nm2768137,Patrick Walsh,1981,NULL
nm2768474,Yuliya Agafonova,1981,NULL
nm2768563,Kasper van Beek,NULL,NULL
nm2768610,Federico Vaona,NULL,NULL
nm2768666,Tim Douwsma,NULL,NULL
nm2768877,Costa Nicholas,NULL,NULL
nm2768910,Yuvika Chaudhary,1983,NULL
nm2768913,Anja Kindler,NULL,NULL
nm2769063,Caleb Applegate,NULL,NULL
nm2769412,Stephenie Meyer,1973,NULL
nm2769830,Vincenzo Carubia,NULL,NULL
nm2770048,Sarah Vandella,1983,NULL
nm2770336,Nick Pope,NULL,NULL
nm2770344,Ellen Johnson Sirleaf,1938,NULL
nm2770404,Brett Jubinville,NULL,NULL
nm2770523,Tony Azzolino,1980,NULL
nm2770646,Marta Morilla,1981,NULL
nm2771158,Des Garbes-Severino,NULL,NULL
nm2771194,James Merry,1982,NULL
nm2771254,Filippina Tambari,NULL,NULL
nm2771295,Barkha Singh,1992,NULL
nm2771454,Esther Perel,NULL,NULL
nm2771460,Tarô Hakase,NULL,NULL
nm2771495,Julio Patán,NULL,NULL
nm2771827,Cristyn Chandler,NULL,NULL
nm2772087,Helena Sacadura Cabral,1934,NULL
nm2772120,Thodoris Smeros,NULL,NULL
nm2772211,Hagen Hinkelmann,NULL,NULL
nm2772381,Nikos Helidonidis,NULL,NULL
nm2772476,Reko Moreno,NULL,NULL
nm2772584,Olivia Taylor Dudley,1985,NULL
nm2772765,Usha Naik,NULL,NULL
nm2773084,Nancy Kramer,NULL,NULL
nm2773198,Jamie Jo Hoang,NULL,NULL
nm2773499,Sarah Jessie,1977,NULL
nm2773593,Nick Gagnon,NULL,NULL
nm2773831,Kathryn Worth,NULL,NULL
nm2774309,Melanie Williams,NULL,NULL
nm2774508,David Ferry Jr.,1984,NULL
nm2775130,Los del Río,NULL,NULL
nm2775161,Mark Sicat Dela Cruz,NULL,NULL
nm2775315,Anna Maria Teresa Ricci,NULL,NULL
nm2775427,Michael Wendler,1972,NULL
nm2775648,Nihal G. Koldas,1956,NULL
nm2776075,Cindy Chen,NULL,NULL
nm2776118,Heidi Hornbacher,NULL,NULL
nm2776151,Michael Taylor,NULL,NULL
nm2776753,Piotr Tomaszuk,NULL,NULL
nm2777052,Franck Saurat,1967,2022
nm2777579,Jacek Piotr Blawut,1978,NULL
nm2777870,Simon Talbot,1986,NULL
nm2777912,Luca 'Lazylegs' Patuelli,NULL,NULL
nm2778036,Jorge Basanta,NULL,NULL
nm2778114,Ekaterina Molokhovskaya,1985,NULL
nm2778480,Leslie Mattingly,NULL,NULL
nm2778815,Bharat Ganeshpure,NULL,NULL
nm2778915,Vladimir Postnikov,1974,NULL
nm2778997,Colleen Lindl,NULL,NULL
nm2779082,Nicola Wright,NULL,NULL
nm2779196,Christina Mitropoulou,NULL,NULL
nm2779394,Andrew McGeachie,NULL,NULL
nm2779407,Jack Benza,NULL,2022
nm2779501,K.K. Dheeraj,NULL,NULL
nm2779519,Rafal Gasowski,NULL,NULL
nm2780278,Kyle Kinane,NULL,NULL
nm2780403,Martin Høgsted,1982,NULL
nm2780418,Jonathan Young,NULL,NULL
nm2781008,Fernanda Urdapilleta,NULL,NULL
nm2781276,Aitor Villadóniga,NULL,NULL
nm2781627,Kelsey Gunn,NULL,NULL
nm2781816,Phillip Guzman,NULL,NULL
nm2782185,Rupert Sanders,1971,NULL
nm2782609,Anu Prabhakar,1980,NULL
nm2783066,Giulio Forges Davanzati,1986,NULL
nm2783123,Talvikki Eerola,NULL,NULL
nm2783132,Gert Mittring,1966,NULL
nm2783196,Daan Veldhuizen,NULL,NULL
nm2783276,Lancaster,NULL,NULL
nm2783758,Wolfgang Künzel,NULL,NULL
nm2783759,James Hughes,NULL,NULL
nm2783860,Ryan Tedder,1979,NULL
nm2783973,Monty W. Maxwell,NULL,NULL
nm2784147,Fabian Stang,NULL,NULL
nm2784214,Aliyah O'Brien,NULL,NULL
nm2784332,Alexis Jentzsch,NULL,NULL
nm2784700,Claudia Nicosia,NULL,NULL
nm2785069,Joe Dressel,NULL,NULL
nm2785348,Rainer Rosenzweig,1968,NULL
nm2785540,Christoph Blocher,1940,NULL
nm2785831,T. Stone,1986,NULL
nm2785862,Mehdi Solooki,NULL,NULL
nm2785996,Jeremy Gladen,NULL,NULL
nm2786416,Thomas Lieu,NULL,NULL
nm2786589,Thilak Shekar,NULL,NULL
nm2786956,Hugo Siegmeth,1970,NULL
nm2787524,Diogo Costa Reis,1988,NULL
nm2787665,Zach Filkins,NULL,NULL
nm2787844,Todd Carroll,NULL,NULL
nm2788279,Brent Kutzle,1985,NULL
nm2788655,Christine Medrano,NULL,NULL
nm2788669,Andreas Georgiou,1982,NULL
nm2788751,Ronan Summers,NULL,NULL
nm2788757,Mark Collett,NULL,NULL
nm2788999,Jon Michael Davis,NULL,NULL
nm2789185,Parker Howell,NULL,NULL
nm2789448,Tori Black,1988,NULL
nm2789537,Andi Anderson,1986,NULL
nm2789663,Savannah Guthrie,1971,NULL
nm2789671,Logan Schneider,NULL,NULL
nm2789709,Lauren Boyd,NULL,NULL
nm2790035,Irina Pivovarova,NULL,NULL
nm2790055,Erik Griffin,NULL,NULL
nm2790078,Ashley Gallegos,NULL,NULL
nm2790342,Jorge Arroyo,NULL,NULL
nm2790565,Stephan Fallucchi,1978,NULL
nm2791160,Simoney Romero,NULL,NULL
nm2791239,Toyin Abraham,NULL,NULL
nm2791298,Guinga,1950,NULL
nm2791421,Athina Oikonomakou,NULL,NULL
nm2791661,Kim Berg,NULL,NULL
nm2791954,Tatiana Kolodziejska,NULL,NULL
nm2791971,Kristen Correll,NULL,NULL
nm2792026,Lionel Auguste,NULL,NULL
nm2792220,Greg Cohen,NULL,NULL
nm2792859,Fenix,NULL,NULL
nm2792864,Marina Labraki-Plaka,1939,2022
nm2793520,James Daniel Hunter Davidson,NULL,NULL
nm2793755,Gaetano di Vaio,NULL,NULL
nm2793943,Mariusz Bielinski,1968,NULL
nm2793984,Brandon A. Cottrell,NULL,NULL
nm2794212,Eka Darville,1989,NULL
nm2794268,Katrin Unterreiner,1969,NULL
nm2794285,Chuck Berry,NULL,NULL
nm2794335,Sadhu Kokila,1966,NULL
nm2794531,Brian Fitzgerald,NULL,NULL
nm2794650,Chris Gardner,NULL,NULL
nm2794811,Yvonne Okoro,NULL,NULL
nm2795086,Audrey Looten,NULL,NULL
nm2795275,Ramon Vasquez Jr.,1981,NULL
nm2795676,Chris Birch,NULL,NULL
nm2796382,Kate Oates,NULL,NULL
nm2796394,Molly Burnett,1988,NULL
nm2796425,Brandi Love,1973,NULL
nm2796622,Melissa Weiss,NULL,NULL
nm2796757,Michael Antosy,NULL,NULL
nm2796891,Ben Haworth,NULL,NULL
nm2797065,Kato Ådland,NULL,NULL
nm2797982,Christian Siriano,1985,NULL
nm2798169,John Meade,NULL,2004
nm2798295,Yiyan Jiang,NULL,NULL
nm2798549,Lodewijk Hoekstra,1976,NULL
nm2798578,Liverpool F.C.,NULL,NULL
nm2798613,Mauro Ranallo,1969,NULL
nm2798915,Ana Fernández,1989,NULL
nm2799203,Igor Nikolaev,1963,NULL
nm2799219,Sakshi Tanwar,1973,NULL
nm2799373,Christian Janss,NULL,NULL
nm2799396,Liesel Hlista,NULL,NULL
nm2799506,Terri England,NULL,NULL
nm2799636,Thais Curia,NULL,NULL
nm2800358,April Maxey,NULL,NULL
nm2800759,Same Difference,NULL,NULL
nm2801415,Emma Rosa Simon,1977,NULL
nm2802102,Laura Lenee,NULL,NULL
nm2802112,Egor Yuzbashev,NULL,NULL
nm2802279,Orfeas Papadopoulos,NULL,NULL
nm2802399,Kostas Varelidis,NULL,NULL
nm2802819,Casey Frey,NULL,NULL
nm2802848,Marco Luque,1974,NULL
nm2802968,Craig Meade,NULL,NULL
nm2803178,Britt Flatmo,NULL,NULL
nm2803235,Víctor Navarrete,NULL,NULL
nm2803246,Max Salgado,NULL,NULL
nm2803438,Megan Richardson,NULL,NULL
nm2803844,Benoit Côté,NULL,NULL
nm2803926,Laure Bernard,NULL,NULL
nm2804111,Marie Celette,NULL,NULL
nm2804215,Emile Dinneen,NULL,NULL
nm2804822,Ayush Gupta,NULL,NULL
nm2805080,Dag Sørås,NULL,NULL
nm2805179,Marie-Noëlle Terracol,NULL,NULL
nm2805195,Michael Koscik,NULL,NULL
nm2805467,Claire Margaret Corlett,1999,NULL
nm2805624,Svetlana Shchedrina,1982,NULL
nm2805891,Cradle of Filth,NULL,NULL
nm2806525,Maarten van Rossem,1943,NULL
nm2806693,Angga Dwimas Sasongko,NULL,NULL
nm2806783,Eric Quao,NULL,NULL
nm2806894,Miranda!,NULL,NULL
nm2806986,Antjuan Tobias,NULL,NULL
nm2807458,Adam Selo,NULL,NULL
nm2807819,Ken Shinozaki,NULL,NULL
nm2807861,Giorgos Hrysafakis,NULL,NULL
nm2807979,Shyam Ediriweera,NULL,NULL
nm2808139,Eduard Ondar,1971,NULL
nm2808283,Julian le Play,NULL,NULL
nm2808396,Olga Cabaeva,1980,NULL
nm2808424,Peter Gowing,NULL,NULL
nm2808702,John Papola,NULL,NULL
nm2808844,Shawn Johnson,1992,NULL
nm2808847,Giorgos Kourmouzas,NULL,NULL
nm2808854,Aaron Wilcox,1980,NULL
nm2808946,Emily Giffin,NULL,NULL
nm2809173,Maksim Bramatkin,1980,2021
nm2809503,Pedro Arantes,NULL,NULL
nm2809518,Jakob Kneser,NULL,NULL
nm2809529,Andria Zeniou,NULL,NULL
nm2809577,Jenny Slate,1982,NULL
nm2809859,Frances Causey,NULL,NULL
nm2809937,Michelle Thaller,NULL,NULL
nm2810109,Yannis Philippakis,NULL,NULL
nm2810176,Mary Carrig,NULL,NULL
nm2810309,Massimo Arvat,NULL,NULL
nm2810510,Jobst Knigge,NULL,NULL
nm2810593,Anthony Carrigan,1983,NULL
nm2810894,Nina Brunner,1981,NULL
nm2811351,Cheryl Palmer,NULL,NULL
nm2811639,Drew Galloway,1985,NULL
nm2811817,Sarah Klaren,1984,NULL
nm2812175,Allie Costa,NULL,NULL
nm2812414,Roman Indyk,1973,NULL
nm2812531,James Hebbard,NULL,NULL
nm2812651,Martín Garabal,NULL,NULL
nm2812855,Michael Valentino,NULL,NULL
nm2812885,Bayern München,1900,NULL
nm2813077,Danny Belinkie,NULL,NULL
nm2813210,Daniel Münter,NULL,NULL
nm2813330,Anthony J. Gallo,NULL,NULL
nm2813464,Danny Boushebel,NULL,NULL
nm2813651,Wataru Sakaibashi,NULL,NULL
nm2813672,Jennifer Orta Castellanos,NULL,NULL
nm2813872,David Reed,1982,NULL
nm2813974,Katerina Bakagianni,NULL,NULL
nm2813994,Billy Eichner,1978,NULL
nm2814229,Long Fei Liu,NULL,NULL
nm2814319,Jessica Kresa,1978,NULL
nm2814520,Wicaksono,NULL,NULL
nm2814536,Sergi Torrecilla,NULL,NULL
nm2814578,Jean-Luc Rabatel,NULL,NULL
nm2814777,Bryan King,1982,NULL
nm2814838,Manolo Moreno,NULL,NULL
nm2814967,Paula Voce,NULL,NULL
nm2815031,Nanko Goeting,NULL,NULL
nm2815456,Subodh Narkar,NULL,NULL
nm2815600,Silvarajoo Prakasam,NULL,NULL
nm2815602,Luciano Spalletti,1959,NULL
nm2816161,Publio Briones III,NULL,NULL
nm2816267,Jaimz Dillman,NULL,NULL
nm2816534,Jess-Luisa Flynn,NULL,NULL
nm2816774,Dennis Yin,NULL,NULL
nm2817004,Karan Patel,1983,NULL
nm2817027,Kavita Kaushik,1961,NULL
nm2817357,Ian Moffitt,NULL,NULL
nm2817402,Kerri Grant,NULL,NULL
nm2817514,Joaquin Murrieta,NULL,NULL
nm2818126,Keebe Kennedy,NULL,NULL
nm2818395,Alex Vickery-Howe,1981,NULL
nm2818407,James Bradford Huston,1987,NULL
nm2818471,T.J. Rotell,NULL,NULL
nm2818618,André Rehse,NULL,NULL
nm2818624,Merlyn Gonzalez,NULL,NULL
nm2818950,Lino Ocando Colmenares,NULL,NULL
nm2819031,Jiten Mukhi,NULL,NULL
nm2819311,Renee Paquette,1984,NULL
nm2820079,Álvaro de Juan,NULL,NULL
nm2820715,Roger de Weck,1953,NULL
nm2820724,Branislav R. Tatalovic,NULL,NULL
nm2820867,Nathan Caton,NULL,NULL
nm2821029,Norbert Röttgen,1965,NULL
nm2821134,Haruna Kondô,1983,NULL
nm2821419,Alexander Gauland,1941,NULL
nm2821427,Didier Beringuer,NULL,NULL
nm2821681,Jean-Jacques Bourdin,1949,NULL
nm2821732,Nuno Nolasco,1987,NULL
nm2821823,Jasper le Clercq,NULL,NULL
nm2822153,Enrico Melozzi,NULL,NULL
nm2822327,Jens Weinreich,1965,NULL
nm2822400,Michiru Yuimoto,NULL,NULL
nm2822470,Jeff Bodean,1963,NULL
nm2822708,Ferhat Öçmen,NULL,NULL
nm2822714,Volker Herres,1957,NULL
nm2822866,Eric Gosselet,NULL,NULL
nm2822881,Gauri Tonk,NULL,NULL
nm2822963,Mike Faure,NULL,NULL
nm2823524,Michael von Brück,1949,NULL
